temperature_en_chiffre,humidity_en_chiffre,temperature_en_chiffre_2days_left,humidity_en_chiffre_2days_left,Wingspan_ft_without_winglets_sharklets,Wingspan_ft_with_winglets_sharklets,Length_ft,Tail_Height_at_OEW_ft,Wheelbase_ft,Cockpit_to_Main_Gear_ft,Main_Gear_Width_ft,STD,Type,Fluid,Water,OAT,OneStep Fluid,TwoStep I Fluid,TwoStep II Fluid,deicing_time_minutes,meteo_numerical,CARRIER_AEG,CARRIER_AHO,CARRIER_AP,CARRIER_ATL,CARRIER_BV,CARRIER_CAR,CARRIER_CCC,CARRIER_DC,CARRIER_EJM,CARRIER_EN,CARRIER_ENT,CARRIER_EUR,CARRIER_EW,CARRIER_EXC,CARRIER_FR,CARRIER_FRD,CARRIER_GA,CARRIER_GAC,CARRIER_GTI,CARRIER_IFM,CARRIER_IG,CARRIER_JDI,CARRIER_KLC,CARRIER_LH,CARRIER_LO,CARRIER_LP,CARRIER_LPR,CARRIER_LS,CARRIER_LX,CARRIER_NJE,CARRIER_OY,CARRIER_PL,CARRIER_ROY,CARRIER_SCH,CARRIER_SK,CARRIER_SRN,CARRIER_STR,CARRIER_SWT,CARRIER_TOY,CARRIER_UPS,CARRIER_USA,CARRIER_VJT,CARRIER_W6,CARRIER_WIL,CARRIER_WR,Month,Year
-6.4,82,-4.3,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671431100.0,1,213,72,-9.0,7,0,0,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
-6.4,82,-4.3,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671431100.0,1,213,72,-9.0,7,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
-6.4,82,-4.3,87,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1671432900.0,1,167,56,-9.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
-5.4,80,-4.5,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671436800.0,1,407,142,-7.0,7,0,0,14.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
-0.6,76,-4.8,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671452400.0,1,186,186,-1.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
-1.1,82,-4.2,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671475200.0,2,323,340,1.0,0,3,7,10.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
-0.3,82,-4.2,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671479400.0,1,313,107,1.0,7,0,0,8.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
1.1,80,-4.4,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671484500.0,1,385,132,0.0,7,0,0,9.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
1.3,81,-4.5,80,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1671519300.0,1,195,193,2.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
1.3,80,-5.2,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671522900.0,1,235,239,3.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
1.0,84,-6.1,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671556500.0,1,58,20,2.0,7,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
2.8,91,0.6,81,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1671653400.0,1,90,90,5.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
5.9,64,6.3,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1672147200.0,1,356,119,6.0,7,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
2.5,79,5.7,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1672177800.0,1,413,138,3.0,7,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
1.4,86,7.5,83,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1672206300.0,1,107,108,2.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
1.0,86,8.8,77,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1672211400.0,1,93,94,2.0,5,0,0,23.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2022
1.4,83,8.7,78,0.0,69.2,86.4,22.2,40.8,40.8,15.7,1672218000.0,1,123,124,4.0,5,0,0,33.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022
0.5,92,9.0,79,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1672811100.0,1,177,177,-1.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.9,92,10.3,72,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1672815300.0,1,155,158,-1.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
1.5,90,11.0,69,47.3,0.0,42.6,13.9,15.3,15.3,13.0,1672815600.0,1,58,57,-1.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023
1.5,90,11.0,69,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1672816200.0,1,174,176,0.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
3.1,83,0.9,92,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1672985400.0,1,96,94,1.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
3.1,83,0.9,92,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1672987500.0,1,98,96,1.0,5,0,0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
4.7,90,6.6,82,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673127900.0,1,48,45,8.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
5.3,93,3.1,83,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673157600.0,1,263,259,0.0,5,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
5.3,93,3.1,83,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673158200.0,1,167,170,0.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
5.3,93,3.1,83,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673158200.0,1,148,148,0.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
6.2,90,3.3,82,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1673161800.0,1,178,178,0.0,5,0,0,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
6.8,85,5.6,93,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673289600.0,1,139,138,6.0,5,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
5.7,86,5.3,92,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1673293200.0,1,109,110,6.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
2.9,93,4.9,85,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673387400.0,1,190,187,4.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.2,89,1.7,95,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673415900.0,1,180,184,2.0,5,0,0,15.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.2,89,3.0,93,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1673420100.0,1,139,140,2.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.5,87,3.5,94,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1673421000.0,1,208,210,1.0,5,0,0,32.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
1.7,82,3.9,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673850300.0,1,75,77,3.0,5,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
1.7,82,3.9,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673850300.0,1,144,142,3.0,5,0,0,12.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
2.0,81,9.5,63,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673937000.0,1,146,149,2.0,5,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
2.0,81,9.5,63,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1673937000.0,1,92,92,2.0,5,0,0,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
1.6,81,8.8,65,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1673941500.0,1,100,99,3.0,5,0,0,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
4.0,58,5.9,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1673975700.0,1,77,77,3.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-0.3,93,2.4,79,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674020700.0,2,180,359,-1.0,0,2,5,6.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-1.0,93,1.7,82,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1674024900.0,1,110,111,1.0,5,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.8,89,1.0,86,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1674025800.0,1,137,138,1.0,5,0,0,5.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
0.8,97,1.3,83,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674033600.0,1,95,94,1.0,5,0,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
1.9,95,2.1,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674072900.0,1,193,193,2.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-2.6,90,-1.4,83,156.1,0.0,159.2,52.9,64.6,72.1,35.8,1674162900.0,1,672,260,-4.0,7,0,0,14.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-2.8,91,-1.9,87,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1674167700.0,1,121,122,-3.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023
-3.4,90,-1.0,93,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1674194400.0,1,242,81,-4.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
-3.4,90,-1.0,93,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674195000.0,1,383,129,-5.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-3.4,90,-1.0,93,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674196200.0,1,293,100,-5.0,7,0,0,50.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-3.4,90,-1.0,93,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1674196800.0,1,238,79,-4.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
-2.7,88,0.8,99,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674208800.0,1,169,59,-1.0,7,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-1.9,86,-0.3,95,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674279600.0,1,330,335,-1.0,5,0,0,10.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-1.7,85,0.1,96,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674281100.0,1,412,416,-1.0,5,0,0,12.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-1.7,85,0.1,96,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674281400.0,2,511,802,-1.0,5,3,5,15.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-1.7,85,0.1,96,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1674282600.0,2,524,696,-2.0,0,2,7,38.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
-1.7,85,0.1,96,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1674283200.0,2,563,551,-1.0,0,3,7,21.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
-1.7,85,0.1,96,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674284100.0,1,684,231,1.0,7,0,0,60.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-1.3,87,0.6,96,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1674287100.0,2,370,382,-1.0,0,3,8,16.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-1.1,89,0.7,96,0.0,85.3,98.1,32.3,33.8,38.8,20.5,1674290700.0,2,247,637,-1.0,0,1,5,15.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.0,89,1.2,84,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674302100.0,1,295,100,0.0,7,0,0,9.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.2,90,1.8,77,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674303300.0,1,252,242,0.0,5,0,0,16.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.2,90,1.8,77,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1674303300.0,2,198,349,0.0,0,1,5,9.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.2,90,1.8,77,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674303600.0,2,324,328,0.0,0,3,7,7.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.2,90,1.8,77,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1674304500.0,1,361,120,0.0,7,0,0,27.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
0.3,89,2.5,70,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1674310200.0,1,107,103,0.0,5,0,0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.3,89,2.5,70,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674311400.0,2,169,372,1.0,0,1,5,11.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.2,90,2.4,69,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674314400.0,2,189,827,0.0,0,1,5,25.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.0,91,2.0,69,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674317700.0,1,263,119,0.0,7,0,0,13.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-0.0,92,1.4,72,0.0,94.2,126.8,33.7,48.0,52.2,23.8,1674321600.0,1,105,104,0.0,5,0,0,7.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-0.1,93,0.5,75,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674326700.0,1,126,124,0.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-0.1,93,0.5,75,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674327000.0,1,83,81,0.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-0.1,95,-2.6,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674336600.0,2,197,198,0.0,0,3,7,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-0.1,95,-2.6,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674337500.0,1,196,191,0.0,5,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-0.4,93,-3.4,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674367200.0,1,68,69,1.0,5,0,0,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-0.4,93,-3.4,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674367800.0,1,182,183,1.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
-0.4,93,-3.4,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674367800.0,1,166,166,1.0,5,0,0,17.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.6,85,-2.7,88,117.8,0.0,129.7,40.3,51.2,56.5,18.8,1674382200.0,1,150,148,1.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
2.0,86,2.0,65,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1674393600.0,1,93,103,1.0,5,0,0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023
0.8,97,0.7,83,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1674408900.0,1,417,140,1.0,7,0,0,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023
